signal_type,cik,ticker,company,filed_date,first_trade_date,entry_date,resolved_ticker,has_prices,notes,ret_1m,ret_3m,ret_6m,ret_12m,ret_18m,ret_24m,excess_SPY_1m,excess_SPY_3m,excess_SPY_6m,excess_SPY_12m,excess_SPY_18m,excess_SPY_24m,excess_IWM_1m,excess_IWM_3m,excess_IWM_6m,excess_IWM_12m,excess_IWM_18m,excess_IWM_24m
activist_13d,0001464790,RILYT,"B. Riley Financial, Inc.  (RILY, RILYG, RILYK, RILYL, RILYM, RILYN, RILYP, RILYT, RILYZ)  (CIK 0001464790)",2020-01-23,,2020-01-23,True,True,filer_cik=0001791786,0.0075899648715183066,0.03202414430030398,0.08380580065585463,0.06656426237871771,,,0.03562563667857155,0.18576521535046842,0.1001791870725458,-0.10921734822026297,,,0.03971895183921492,0.310583044177577,0.19197820139487531,-0.23570512965224522,,
activist_13d,0001440024,,"Roadrunner Transportation Systems, Inc.  (CIK 0001440024)",2020-01-13,,2020-01-13,False,False,filer_cik=0001791786 | unresolved,,,,,,,,,,,,,,,,,,
activist_13d,0000701985,BBWI,"Bath & Body Works, Inc.  (BBWI)  (CIK 0000701985)",2023-03-06,,2023-03-06,True,True,filer_cik=0001040273,-0.07115629863619388,0.017208875017304504,-0.0330923285384076,0.16276203241084497,-0.22849588047504588,-0.1917131791238249,-0.08539647843725484,-0.042771064533750014,-0.1521607895427618,-0.11668392518989124,-0.6167387636514221,-0.6167880162153179,-0.0038380796807429007,0.062027881089395165,-0.029587882538562593,0.05884917738927631,-0.3744205341290041,-0.2842332620589596
activist_13d,0001583708,S,"SentinelOne, Inc.  (S)  (CIK 0001583708)",2023-01-30,,2023-01-30,True,True,filer_cik=0001040273,0.05003423814953467,0.12474295241877686,0.16175466659833848,0.8368745001217095,0.4825222025052547,0.6148046072339104,0.06463779520720803,0.0835391425740688,0.013637437306352806,0.6131316705995851,0.0976655047812518,0.0804685228581914,0.04211732712459004,0.1835489058652241,0.09681614469286948,0.7897256570829763,0.30042934316145975,0.38533314368158034
activist_13d,0001799983,,"Global Blue Group Holding AG  (GB, GB-WT)  (CIK 0001799983)",2022-12-02,,2022-12-02,False,False,filer_cik=0001040273 | unresolved,,,,,,,,,,,,,,,,,,
activist_13d,0001851194,,"Ventyx Biosciences, Inc.  (VTYX)  (CIK 0001851194)",2022-11-09,,2022-11-09,False,False,filer_cik=0001040273 | unresolved,,,,,,,,,,,,,,,,,,
activist_13d,0001800682,,"Cano Health, Inc.  (CIK 0001800682)",2022-10-25,,2022-10-25,False,False,filer_cik=0001040273 | unresolved,,,,,,,,,,,,,,,,,,
activist_13d,0001735858,,Far Point Acquisition Corp  (CIK 0001735858),2020-08-17,,2020-08-17,False,False,filer_cik=0001040273 | unresolved,,,,,,,,,,,,,,,,,,
activist_13d,0000016732,CPB,CAMPBELL SOUP CO  (CPB)  (CIK 0000016732),2020-01-07,,2020-01-07,True,True,filer_cik=0001040273,-0.000622655000126926,-0.03008920522359637,0.035560970790268875,0.016096479881408943,-0.012516684812971413,-0.022098647915132386,-0.03548139199317224,0.14355735907162925,0.04575907104513344,-0.1629879054196599,-0.38160486654150794,-0.5202140408919382,-0.013547090689024488,0.28206704927510107,0.16802043011724221,-0.24267644903209384,-0.3815809927641225,-0.3725185029984266
activist_13d,0000823094,,SOTHEBYS  (CIK 0000823094),2019-06-17,,2019-06-17,False,False,filer_cik=0001040273 | unresolved,,,,,,,,,,,,,,,,,,
activist_13d,0000010456,BAX,BAXTER INTERNATIONAL INC  (BAX)  (CIK 0000010456),2019-05-17,,2019-05-17,True,True,filer_cik=0001040273,0.06331746679070549,0.14792357707750003,0.06839713877932407,0.1548445688986435,0.10162250424512265,0.1163014307243162,0.04036789329895085,0.13247851968786284,-0.02484386640865277,0.10171112528100212,-0.18753994103247207,-0.37788434705620055,0.0521101346902626,0.17204060703691326,0.026686670047620265,0.2740247817695928,-0.05848775375694504,-0.35967824729806996
